Date,year,site,id,Trap,body,Sex,bodysize,totalarea,area,head,thorax,abdomen,pronotum,elytra,presence,bighead,bigthorax,bigabdomen,bigpronotum,bigelytra,bignum,predbighead,predbigthorax,predbigabdomen,predbigpronotum,predbigelytra,newbigmiteintensity,oldbigintensity,smallhead,smallthorax,smallabdomen,smallpronotum,smallelytra,smallnum,newsmallmiteintensity,oldsmallintensity
13-Sep,2018,G,1100,G3,pronotum,f,5.15,145.32435,16.5756,11.2254,30.9316,32.19925,16.5756,54.3925,big,1,5,1,0,0,7,0.540706358,1.489916865,1.550977176,0.798415407,2.619984194,0,0.048168115,0,0,0,0,0,0,0,0
13-Sep,2018,G,1101,G3,pronotum,m,3.94,88.17726,9.18976,6.94684,19.38336,20.7103,9.18976,31.947,big,0,4,0,0,0,4,0.315130681,0.879290647,0.939484851,0.416876641,1.449217179,0,0.04536317,0,0,0,0,0,0,0,0
13-Sep,2018,G,1102,G3,pronotum,f,4.64,121.23756,13.46256,9.42204,26.06416,27.3568,13.46256,44.932,big,0,5,0,0,0,5,0.388577599,1.074921006,1.128231218,0.555214077,1.853056099,0,0.041241345,0,0,0,0,0,0,0,0
13-Sep,2018,G,1103,G3,pronotum,m,4.4,109.9026,11.9976,8.5734,23.7736,25.078,11.9976,40.48,big,2,1,0,0,0,3,0.23402722,0.648945521,0.684551594,0.327497257,1.104978408,0,0.027296897,0,0,0,0,0,0,0,0
13-Sep,2018,G,1104,G3,pronotum,m,4.34,107.06886,11.63136,8.36124,23.20096,24.5083,11.63136,39.367,both,1,5,0,0,0,6,0.468553041,1.300151697,1.373413334,0.651806324,2.206075604,0,0.056038703,0,0,1,0,0,1,0,0.009339784
13-Sep,2018,G,1105,G3,pronotum,m,4.64,121.23756,13.46256,9.42204,26.06416,27.3568,13.46256,44.932,big,2,7,0,0,0,9,0.699439679,1.934857811,2.030816193,0.999385339,3.335500978,0,0.07423442,0,0,0,0,0,0,0,0
13-Sep,2018,G,1106,G3,pronotum,f,5.4,157.1316,18.1016,12.1094,33.3176,34.573,18.1016,59.03,big,0,9,0,0,0,9,0.69358805,1.908326524,1.980231857,1.036802273,3.381051297,0,0.05727683,0,0,0,0,0,0,0,0
13-Sep,2018,G,1107,G3,pronotum,f,4.4,109.9026,11.9976,8.5734,23.7736,25.078,11.9976,40.48,big,2,1,0,0,0,3,0.23402722,0.648945521,0.684551594,0.327497257,1.104978408,0,0.027296897,0,0,0,0,0,0,0,0
13-Sep,2018,G,1108,G3,pronotum,m,5.17,146.26893,16.69768,11.29612,31.12248,32.38915,16.69768,54.7635,big,1,10,0,0,0,11,0.849512743,2.340533154,2.43579173,1.255731344,4.11843103,0,0.075203941,0,0,0,0,0,0,0,0
13-Sep,2018,G,1109,G3,pronotum,m,4.5,114.6255,12.608,8.927,24.728,26.0275,12.608,42.335,big,0,4,0,0,0,4,0.311518816,0.862914447,0.908262123,0.439971909,1.477332705,0,0.034896249,0,0,0,0,0,0,0,0
13-Sep,2018,G,1110,G3,pronotum,f,4.94,135.40626,15.29376,10.48284,28.92736,30.2053,15.29376,50.497,big,0,3,0,0,0,3,0.232253073,0.640901536,0.669214998,0.338841646,1.118788747,0,0.022155549,0,0,0,0,0,0,0,0
13-Sep,2018,G,1111,G3,pronotum,f,4.42,110.84718,12.11968,8.64412,23.96448,25.2679,12.11968,40.851,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Sep,2018,G,1112,G3,pronotum,m,4.17,99.03993,10.59368,7.76012,21.57848,22.89415,10.59368,36.2135,big,2,2,0,0,0,4,0.313413792,0.87150627,0.924643222,0.427854907,1.462581809,0,0.040387751,0,0,0,0,0,0,0,0
13-Sep,2018,G,1113,G3,pronotum,f,4.33,106.59657,11.57032,8.32588,23.10552,24.41335,11.57032,39.1815,big,0,2,0,0,0,2,0.156212906,0.433513386,0.458051324,0.21708616,0.735136224,0,0.01876233,0,0,0,0,0,0,0,0
13-Sep,2018,G,1114,G3,pronotum,f,5.37,155.71473,17.91848,12.00332,33.03128,34.28815,17.91848,58.4735,big,5,8,0,0,0,13,1.002109177,2.757649453,2.862580502,1.495942227,4.88171864,0,0.083486,0,0,0,0,0,0,0,0
13-Sep,2018,G,1115,G3,pronotum,m,4.35,107.54115,11.6924,8.3966,23.2964,24.60325,11.6924,39.5525,big,0,2,0,0,0,2,0.156156039,0.433255549,0.457559734,0.217449786,0.735578892,0,0.018597532,0,0,0,0,0,0,0,0
13-Sep,2018,G,1116,G3,pronotum,m,4.25,102.81825,11.082,8.043,22.342,23.65375,11.082,37.6975,big,1,1,0,0,0,2,0.156450825,0.434592108,0.460108006,0.215564844,0.733284218,0,0.0194518,0,0,0,0,0,0,0,0
13-Sep,2018,G,1117,G3,pronotum,m,4.95,135.87855,15.3548,10.5182,29.0228,30.30025,15.3548,50.6825,big,2,10,0,0,0,12,0.928905997,2.563124202,2.675941125,1.356046263,4.475982412,0,0.08831416,0,0,0,0,0,0,0,0
13-Sep,2018,G,1118,G3,pronotum,m,4.42,110.84718,12.11968,8.64412,23.96448,25.2679,12.11968,40.851,big,2,10,2,0,0,14,1.091752447,3.026714076,3.191336036,1.530715711,5.15948173,0,0.126300011,0,0,0,0,0,0,0,0
13-Sep,2018,G,1119,G3,pronotum,f,4.34,107.06886,11.63136,8.36124,23.20096,24.5083,11.63136,39.367,big,1,8,0,0,0,9,0.702829562,1.950227545,2.060120001,0.977709485,3.309113406,0,0.084058054,0,0,0,0,0,0,0,0
13-Sep,2018,G,1120,G3,pronotum,f,4.59,118.87611,13.15736,9.24524,25.58696,26.88205,13.15736,44.0045,big,4,22,5,0,0,31,2.410933871,6.672457233,7.010185226,3.431119676,11.475304,0,0.260775693,0,0,0,0,0,0,0,0
13-Sep,2018,G,1121,G3,pronotum,m,4.75,126.43275,14.134,9.811,27.114,28.40125,14.134,46.9725,big,0,5,0,0,0,5,0.387992826,1.072269645,1.123176155,0.558953278,1.857608096,0,0.039546716,0,0,0,0,0,0,0,0
13-Sep,2018,G,1122,G3,pronotum,f,4.94,135.40626,15.29376,10.48284,28.92736,30.2053,15.29376,50.497,big,1,3,0,0,0,4,0.309670764,0.854535381,0.892286664,0.451788861,1.49171833,0,0.029540732,0,0,0,0,0,0,0,0
13-Sep,2018,G,1124,G3,pronotum,f,5.28,151.46412,17.36912,11.68508,32.17232,33.4336,17.36912,56.804,both,3,23,2,0,0,28,2.160130333,5.947447884,6.180610959,3.210894831,10.50091599,0,0.184862263,0,0,1,0,0,1,0,0.006602224
13-Sep,2018,G,1125,G3,pronotum,m,5.04,140.12916,15.90416,10.83644,29.88176,31.1548,15.90416,52.352,big,7,20,0,0,0,27,2.087958566,5.757599061,6.002887622,3.064403726,10.08715103,0,0.192679382,0,0,0,0,0,0,0,0
13-Sep,2018,G,1126,G3,pronotum,f,5.63,167.99427,19.50552,12.92268,35.51272,36.75685,19.50552,63.2965,big,1,8,0,0,0,9,0.692310041,1.902532033,1.969184128,1.044974213,3.390999586,0,0.053573256,0,0,0,0,0,0,0,0
13-Sep,2018,G,1127,G3,pronotum,f,4.8,128.7942,14.4392,9.9878,27.5912,28.876,14.4392,47.9,big,2,6,0,0,0,8,0.620388185,1.713816305,1.793621141,0.896885108,2.97528926,0,0.062114598,0,0,0,0,0,0,0,0
13-Sep,2018,G,1128,G4,pronotum,f,4.17,99.03993,10.59368,7.76012,21.57848,22.89415,10.59368,36.2135,big,2,9,0,0,0,11,0.861887927,2.396642243,2.542768861,1.176600993,4.022099975,0,0.111066314,0,0,0,0,0,0,0,0
13-Sep,2018,G,1129,G4,pronotum,m,5.67,169.88343,19.74968,13.06412,35.89448,37.13665,19.74968,64.0385,big,2,78,22,0,7,109,8.382154045,23.03048814,23.82748482,12.67171919,41.0881538,0,0.641616431,0,0,0,0,0,0,0,0
13-Sep,2018,G,1130,G4,pronotum,f,4.45,112.26405,12.3028,8.7502,24.2508,25.55275,12.3028,41.4075,big,2,74,1,0,0,77,6.001613161,16.63321072,17.52619605,8.438280999,28.40069907,0,0.68588297,0,0,0,0,0,0,0,0
13-Sep,2018,G,1133,G5,pronotum,f,4.34,107.06886,11.63136,8.36124,23.20096,24.5083,11.63136,39.367,big,0,2,0,0,0,2,0.156184347,0.433383899,0.457804445,0.217268775,0.735358535,0,0.018679568,0,0,0,0,0,0,0,0
13-Sep,2018,G,1136,G5,pronotum,m,4.87,132.10023,14.86648,10.23532,28.25928,29.54065,14.86648,49.1985,big,0,13,0,0,0,13,1.007259109,2.780999246,2.907099026,1.463012139,4.84163048,0,0.098410124,0,0,0,0,0,0,0,0
13-Sep,2018,G,1138,G5,pronotum,m,4.58,118.40382,13.09632,9.20988,25.49152,26.7871,13.09632,43.819,big,1,10,0,0,0,11,0.85562003,2.368223593,2.488586095,1.216679665,4.070890618,0,0.092902408,0,0,0,0,0,0,0,0
13-Sep,2018,G,1139,G5,pronotum,f,4.53,116.04237,12.79112,9.03308,25.01432,26.31235,12.79112,42.8915,big,2,13,1,0,0,16,1.245487144,3.448991261,3.62796451,1.763648226,5.913908859,0,0.137880672,0,0,0,0,0,0,0,0
13-Sep,2018,G,1142,G5,pronotum,m,4.89,133.04481,14.98856,10.30604,28.45016,29.73055,14.98856,49.5695,big,1,23,0,0,0,24,1.859110175,5.132134354,5.363104356,2.703791602,8.941859513,0,0.180390351,0,0,0,0,0,0,0,0
13-Sep,2018,G,1143,G5,pronotum,m,5.28,151.46412,17.36912,11.68508,32.17232,33.4336,17.36912,56.804,big,3,16,0,0,0,19,1.465802726,4.035768207,4.193986008,2.178821493,7.125621566,0,0.12544225,0,0,0,0,0,0,0,0
13-Sep,2018,G,1144,G5,pronotum,f,6.01,185.94129,21.82504,14.26636,39.13944,40.36495,21.82504,70.3455,big,0,6,0,0,0,6,0.460350469,1.262961228,1.302506291,0.704255843,2.269926169,0,0.03226825,0,0,0,0,0,0,0,0
13-Sep,2018,G,1145,G5,pronotum,f,5.77,174.60633,20.36008,13.41772,36.84888,38.08615,20.36008,65.8935,big,0,4,0,0,0,4,0.307382212,0.844159086,0.872503305,0.466422495,1.509532902,0,0.022908677,0,0,0,0,0,0,0,0
13-Sep,2018,G,1146,G5,pronotum,f,5.47,160.43763,18.52888,12.35692,33.98568,35.23765,18.52888,60.3285,big,1,6,0,0,0,7,0.539140599,1.482817716,1.537441995,0.8084273,2.63217239,0,0.043630662,0,0,0,0,0,0,0,0
13-Sep,2018,G,1148,G5,pronotum,f,4.66,122.18214,13.58464,9.49276,26.25504,27.5467,13.58464,45.303,big,3,9,0,0,0,12,0.932322187,2.578613208,2.705472338,1.3342022,4.449390066,0,0.098214027,0,0,0,0,0,0,0,0
13-Sep,2018,G,1149,G5,pronotum,m,4.17,99.03993,10.59368,7.76012,21.57848,22.89415,10.59368,36.2135,big,1,8,1,0,0,10,0.783534479,2.178765676,2.311608055,1.069637267,3.656454523,0,0.100969377,0,0,0,0,0,0,0,0
13-Sep,2018,G,1150,G5,pronotum,f,4.81,129.26649,14.50024,10.02316,27.68664,28.97095,14.50024,48.0855,big,0,2,0,0,0,2,0.155077468,0.42836531,0.448236043,0.224346464,0.743974715,0,0.015471914,0,0,0,0,0,0,0,0
13-Sep,2018,W,1155,W1,pronotum,f,5.42,158.07618,18.22368,12.18012,33.50848,34.7629,18.22368,59.401,big,7,124,7,0,5,143,11.01846692,30.31267987,31.44746223,16.48563522,53.73575576,0,0.904627123,0,0,0,0,0,0,0,0
13-Sep,2018,W,1156,W1,pronotum,f,4.72,125.01588,13.95088,9.70492,26.82768,28.1164,13.95088,46.416,big,4,97,11,4,1,117,9.08265126,25.10751882,26.31360752,13.056365,43.4398574,0.286720264,0.935881106,0,0,0,0,0,0,0,0
13-Sep,2018,W,1158,W1,pronotum,m,4.88,132.57252,14.92752,10.27068,28.35472,29.6356,14.92752,49.384,big,4,50,8,0,0,62,4.803274163,13.26061117,13.85963848,6.981131836,23.09534434,0,0.467668564,0,0,0,0,0,0,0,0
13-Sep,2018,W,1159,W1,pronotum,f,5.09,142.49061,16.20936,11.01324,30.35896,31.62955,16.20936,53.2795,big,2,88,5,0,2,97,7.497225817,20.66675916,21.531709,11.0344669,36.26983911,0,0.680746612,0,0,0,0,0,0,0,0
13-Sep,2018,W,1160,W1,pronotum,f,5,138.24,15.66,10.695,29.5,30.775,15.66,51.61,big,3,93,4,2,2,104,8.046006944,22.19328704,23.15248843,11.78125,38.82696759,0.127713921,0.752314815,0,0,0,0,0,0,0,0
13-Sep,2018,W,1161,W1,pronotum,f,3.86,84.39894,8.70144,6.66396,18.61984,19.9507,8.70144,30.463,big,3,26,2,0,0,31,2.447693774,6.839126653,7.327955778,3.19606668,11.18915712,0,0.367303191,0,0,0,0,0,0,0,0
13-Sep,2018,W,1162,W1,pronotum,f,4.2,100.4568,10.7768,7.8662,21.8648,23.179,10.7768,36.77,big,4,85,24,0,0,113,8.84838657,24.59487461,26.07316777,12.12240884,41.36116221,0,1.124861632,0,0,0,0,0,0,0,0
13-Sep,2018,W,1163,W1,pronotum,m,4.45,112.26405,12.3028,8.7502,24.2508,25.55275,12.3028,41.4075,big,6,73,14,4,2,99,7.716359779,21.38555664,22.53368064,10.84921843,36.51518451,0.325129239,0.881849532,0,0,0,0,0,0,0,0
13-Sep,2018,W,1164,W2,pronotum,f,4.75,126.43275,14.134,9.811,27.114,28.40125,14.134,46.9725,big,2,20,0,0,0,22,1.707168435,4.717986439,4.941975082,2.459394421,8.173475622,0,0.174005548,0,0,0,0,0,0,0,0
13-Sep,2018,W,1165,W2,pronotum,f,4.65,121.70985,13.5236,9.4574,26.1596,27.45175,13.5236,45.1175,big,3,21,0,0,0,24,1.864907401,5.158418978,5.413218404,2.666722537,8.89673268,0,0.197190285,0,0,0,0,0,0,0,0
13-Sep,2018,W,1166,W2,pronotum,m,4.74,125.96046,14.07296,9.77564,27.01856,28.3063,14.07296,46.787,big,2,15,0,0,0,17,1.31934958,3.646505578,3.820302816,1.899328726,6.3145133,0,0.134962988,0,0,0,0,0,0,0,0
13-Sep,2018,W,1167,W2,pronotum,f,4.74,125.96046,14.07296,9.77564,27.01856,28.3063,14.07296,46.787,big,2,10,0,0,0,12,0.931305586,2.574003937,2.69668434,1.34070263,4.457303506,0,0.095267991,0,0,0,0,0,0,0,0
13-Sep,2018,W,1168,W2,pronotum,f,5.25,150.04725,17.186,11.579,31.886,33.14875,17.186,56.2475,big,2,43,1,0,0,46,3.549775154,9.775294116,10.16241551,5.268713689,17.24380154,0,0.306570097,0,0,0,0,0,0,0,0
13-Sep,2018,W,1169,W2,pronotum,f,5.13,144.37977,16.45352,11.15468,30.74072,32.00935,16.45352,54.0215,big,0,40,2,2,0,44,3.399409211,9.368290862,9.754908184,5.01424043,16.46315131,0.121554537,0.304751836,0,0,0,0,0,0,0,0
13-Sep,2018,W,1170,W2,pronotum,f,4.63,120.76527,13.40152,9.38668,25.96872,27.26185,13.40152,44.7465,big,2,24,0,0,0,26,2.020892927,5.590901424,5.869304147,2.885262626,9.633638876,0,0.215293685,0,0,0,0,0,0,0,0
13-Sep,2018,W,1171,W2,pronotum,f,5.49,161.38221,18.65096,12.42764,34.17656,35.42755,18.65096,60.6995,big,3,20,3,0,0,26,2.002194914,5.506124622,5.707669389,3.004822898,9.779188177,0,0.161108216,0,0,0,0,0,0,0,0
13-Sep,2018,W,1172,W2,pronotum,m,5.09,142.49061,16.20936,11.01324,30.35896,31.62955,16.20936,53.2795,big,1,41,0,0,0,42,3.246221488,8.948493659,9.323008021,4.777810412,15.70446642,0,0.294756265,0,0,0,0,0,0,0,0
13-Sep,2018,W,1173,W2,pronotum,m,4.68,123.12672,13.70672,9.56348,26.44592,27.7366,13.70672,45.674,big,2,19,0,0,0,21,1.631108828,4.510510148,4.730643357,2.337763241,7.789974426,0,0.170555993,0,0,0,0,0,0,0,0
13-Sep,2018,W,1174,W2,pronotum,m,5.4,157.1316,18.1016,12.1094,33.3176,34.573,18.1016,59.03,big,1,31,1,0,0,33,2.543156182,6.997197254,7.260850141,3.801608333,12.39718809,0,0.210015045,0,0,0,0,0,0,0,0
13-Sep,2018,W,1175,W2,pronotum,m,4.64,121.23756,13.46256,9.42204,26.06416,27.3568,13.46256,44.932,big,3,32,1,0,0,36,2.797758714,7.739431246,8.12326477,3.997541356,13.34200391,0,0.296937682,0,0,0,0,0,0,0,0
13-Sep,2018,W,1176,W2,pronotum,m,4.79,128.32191,14.37816,9.95244,27.49576,28.78105,14.37816,47.7145,big,4,23,0,0,0,27,2.094076374,5.785337204,6.055772939,3.02528477,10.03952871,0,0.210408339,0,0,0,0,0,0,0,0
13-Sep,2018,W,1177,W2,pronotum,f,4.88,132.57252,14.92752,10.27068,28.35472,29.6356,14.92752,49.384,big,2,19,1,0,0,22,1.704387606,4.705378158,4.917936236,2.477175813,8.195122187,0,0.16594691,0,0,0,0,0,0,0,0
13-Sep,2018,W,1178,W2,pronotum,f,4.66,122.18214,13.58464,9.49276,26.25504,27.5467,13.58464,45.303,big,0,22,2,0,0,24,1.864644374,5.157226416,5.410944677,2.6684044,8.898780133,0,0.196428054,0,0,0,0,0,0,0,0
13-Sep,2018,W,1179,W2,pronotum,m,4.07,94.31703,9.98328,7.40652,20.62408,21.94465,9.98328,34.3585,big,1,19,1,0,0,21,1.649086278,4.592019914,4.886049211,2.222810451,7.650034145,0,0.222653321,0,0,0,0,0,0,0,0
13-Sep,2018,W,1180,W2,pronotum,m,5.11,143.43519,16.33144,11.08396,30.54984,31.81945,16.33144,53.6505,big,3,26,0,0,0,29,2.240976151,6.176624858,6.433317026,3.301921655,10.84716031,0,0.202181905,0,0,0,0,0,0,0,0
13-Sep,2018,W,1181,W2,pronotum,f,4.04,92.90016,9.80016,7.30044,20.33776,21.6598,9.80016,33.802,big,2,8,0,0,0,10,0.785837183,2.189206133,2.331513746,1.054913145,3.638529794,0,0.107642441,0,0,0,0,0,0,0,0
13-Sep,2018,W,1182,W2,pronotum,m,3.48,66.45192,6.38192,5.32028,14.99312,16.3426,6.38192,23.414,big,3,8,1,0,0,12,0.960745152,2.707482944,2.951174323,1.152457897,4.228139684,0,0.18058169,0,0,0,0,0,0,0,0
13-Sep,2018,W,1183,W2,pronotum,f,4.47,113.20863,12.42488,8.82092,24.44168,25.74265,12.42488,41.7785,big,2,13,0,0,0,15,1.168760721,3.238491624,3.4108685,1.646280853,5.535598302,0,0.132498733,0,0,0,0,0,0,0,0
13-Sep,2018,W,1184,W2,pronotum,m,4.75,126.43275,14.134,9.811,27.114,28.40125,14.134,46.9725,big,2,17,0,0,0,19,1.47437274,4.074624652,4.268069389,2.124022455,7.058910765,0,0.150277519,0,0,0,0,0,0,0,0
13-Sep,2018,W,1185,W2,pronotum,m,4.76,126.90504,14.19504,9.84636,27.20944,28.4962,14.19504,47.158,big,2,18,0,0,0,20,1.551768157,4.288157507,4.490948508,2.237112096,7.432013732,0,0.157598154,0,0,0,0,0,0,0,0
13-Sep,2018,W,1186,W2,pronotum,m,4.54,116.51466,12.85216,9.06844,25.10976,26.4073,12.85216,43.077,big,1,31,3,0,0,35,2.724081244,7.542755564,7.932525401,3.860678133,12.93995966,0,0.300391384,0,0,0,0,0,0,0,0
13-Sep,2018,W,1187,W2,pronotum,f,4.77,127.37733,14.25608,9.88172,27.30488,28.59115,14.25608,47.3435,big,2,20,0,0,0,22,1.706723167,4.71596759,4.93812596,2.462241594,8.17694169,0,0.172715192,0,0,0,0,0,0,0,0
13-Sep,2018,W,1188,W2,pronotum,f,4.38,108.95802,11.87552,8.50268,23.58272,24.8881,11.87552,40.109,big,0,26,1,0,0,27,2.106979918,5.843841876,6.167317468,2.942775943,9.939084796,0,0.24780186,0,0,0,0,0,0,0,0
13-Sep,2018,W,1189,W3,pronotum,f,5.31,152.88099,17.55224,11.79116,32.45864,33.71845,17.55224,57.3605,big,3,2,0,0,0,5,0.385631987,1.061565601,1.102767911,0.574049135,1.875985366,0,0.032705178,0,0,0,0,0,0,0,0
13-Sep,2018,W,1190,W3,pronotum,m,4.49,114.15321,12.54696,8.89164,24.63256,25.93255,12.54696,42.1495,both,3,6,0,0,0,9,0.701029432,1.942065755,2.0445588,0.989220014,3.323125999,0,0.07884141,0,0,1,0,0,1,0,0.008760157
13-Sep,2018,W,1191,W3,pronotum,m,4.48,113.68092,12.48592,8.85628,24.53712,25.8376,12.48592,41.964,big,2,12,0,0,0,14,1.09066605,3.021788353,3.181944692,1.537662433,5.167938472,0,0.123151713,0,0,0,0,0,0,0,0
13-Sep,2018,W,1192,W3,pronotum,f,4.96,136.35084,15.41584,10.55356,29.11824,30.3952,15.41584,50.868,big,3,15,0,0,0,18,1.393200658,3.843968398,4.012542937,2.035081852,6.715206155,0,0.132012388,0,0,0,0,0,0,0,0
13-Sep,2018,W,1193,W3,pronotum,m,4.88,132.57252,14.92752,10.27068,28.35472,29.6356,14.92752,49.384,big,3,12,0,0,0,15,1.162082459,3.208212381,3.353138343,1.688983509,5.587583309,0,0.11314562,0,0,0,0,0,0,0,0
13-Sep,2018,W,1194,W3,pronotum,f,5.02,139.18458,15.78208,10.76572,29.69088,30.9649,15.78208,51.981,big,3,12,0,0,0,15,1.160227663,3.199802737,3.337104584,1.700843585,5.602021431,0,0.107770559,0,0,0,0,0,0,0,0
13-Sep,2018,W,1195,W3,pronotum,m,4.96,136.35084,15.41584,10.55356,29.11824,30.3952,15.41584,50.868,big,2,13,3,0,0,18,1.393200658,3.843968398,4.012542937,2.035081852,6.715206155,0,0.132012388,0,0,0,0,0,0,0,0
13-Sep,2018,W,1196,W3,pronotum,f,5.34,154.29786,17.73536,11.89724,32.74496,34.0033,17.73536,57.917,big,4,23,1,0,0,28,2.158958783,5.942136074,6.170483505,3.218386049,10.51003559,0,0.181467196,0,0,0,0,0,0,0,0
13-Sep,2018,W,1197,W3,pronotum,m,4.71,124.54359,13.88984,9.66956,26.73224,28.02145,13.88984,46.2305,big,5,20,0,0,0,25,1.940999131,5.366040918,5.624827821,2.78814831,9.279983819,0,0.200732932,0,0,0,0,0,0,0,0
13-Sep,2018,W,1198,W3,pronotum,f,4.25,102.81825,11.082,8.043,22.342,23.65375,11.082,37.6975,both,3,27,2,0,0,32,2.503213194,6.953473727,7.361728098,3.449037501,11.73254748,0,0.311228794,0,0,1,0,0,1,0,0.0097259
23/08/2018,2018,G,775,G1,elytra,f,5.32,153.35328,57.546,11.82652,32.55408,33.8134,17.61328,57.546,big,1,4,0,0,0,5,0.38559723,1.061408012,1.102467453,0.574271382,1.876255924,0,0.032604454,0,0,0,0,0,0,0,0
23/08/2018,2018,G,776,G1,elytra,m,4.39,109.43031,40.2945,8.53804,23.67816,24.98305,11.93656,40.2945,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2018,2018,G,777,G1,elytra,m,4.48,113.68092,41.964,8.85628,24.53712,25.8376,12.48592,41.964,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2018,2018,G,778,G1,elytra,f,4.92,134.46168,50.126,10.41212,28.73648,30.0154,15.17168,50.126,big,0,1,0,0,0,1,0.077435594,0.213715015,0.223226424,0.112832742,0.372790225,0,0.007437063,0,0,0,0,0,0,0,0
23/08/2018,2018,G,779,G1,elytra,f,4.61,119.82069,44.3755,9.31596,25.77784,27.07195,13.27944,44.3755,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2018,2018,G,780,G1,elytra,m,4.17,99.03993,36.2135,7.76012,21.57848,22.89415,10.59368,36.2135,big,0,1,0,0,0,1,0.078353448,0.217876568,0.231160806,0.106963727,0.365645452,0,0.010096938,0,0,0,0,0,0,0,0
23/08/2018,2018,G,784,G1,elytra,m,5.17,146.26893,54.7635,11.29612,31.12248,32.38915,16.69768,54.7635,big,2,1,0,0,0,3,0.231685294,0.638327224,0.664306835,0.342472185,1.123208463,0,0.020510166,0,0,0,0,0,0,0,0
23/08/2018,2018,G,785,G1,elytra,f,4.45,112.26405,41.4075,8.7502,24.2508,25.55275,12.3028,41.4075,big,1,4,0,0,0,5,0.38971514,1.080078618,1.138064679,0.547940325,1.844201238,0,0.044537855,0,0,0,0,0,0,0,0
23/08/2018,2018,G,786,G1,elytra,f,5.34,154.29786,57.917,11.89724,32.74496,34.0033,17.73536,57.917,big,0,1,0,0,0,1,0.077105671,0.212219145,0.220374411,0.114942359,0.375358414,0,0.006480971,0,0,0,0,0,0,0,0
23/08/2018,2018,G,787,G1,elytra,m,4.31,105.65199,38.8105,8.25516,22.91464,24.22345,11.44824,38.8105,big,1,2,0,0,0,3,0.234406186,0.65066375,0.687827555,0.325074047,1.102028462,0,0.028395111,0,0,0,0,0,0,0,0
23/08/2018,2018,G,788,G1,elytra,m,5.36,155.24244,58.288,11.96796,32.93584,34.1932,17.85744,58.288,big,4,0,0,0,0,4,0.308368253,0.848629795,0.881027121,0.460117478,1.501857353,0,0.02576615,0,0,0,0,0,0,0,0
23/08/2018,2018,G,789,G1,elytra,f,5.58,165.63282,62.369,12.74588,35.03552,36.2821,19.20032,62.369,big,0,12,0,0,0,12,0.923431479,2.538302735,2.62861672,1.391051846,4.51859722,0,0.072449409,0,0,0,0,0,0,0,0
23/08/2018,2018,G,790,G1,elytra,m,5.01,138.71229,51.7955,10.73036,29.59544,30.86995,15.72104,51.7955,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2018,2018,G,792,G1,elytra,f,5.13,144.37977,54.0215,11.15468,30.74072,32.00935,16.45352,54.0215,both,2,0,0,0,0,2,0.1545186,0.425831403,0.443404917,0.22792002,0.74832506,0,0.013852356,0,0,1,0,0,1,0,0.006926178
23/08/2018,2018,G,793,G1,elytra,f,4.85,131.15565,48.8275,10.1646,28.0684,29.35075,14.7444,48.8275,big,0,2,0,0,0,2,0.155000566,0.428016635,0.447571264,0.224838198,0.744573337,0,0.015249057,0,0,0,0,0,0,0,0
23/08/2018,2018,G,794,G1,elytra,m,4.47,113.20863,41.7785,8.82092,24.44168,25.74265,12.42488,41.7785,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2018,2018,G,795,G1,elytra,f,4.84,130.68336,48.642,10.12924,27.97296,29.2558,14.68336,48.642,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2018,2018,G,796,G1,elytra,m,4.56,117.45924,43.448,9.13916,25.30064,26.5972,12.97424,43.448,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2018,2018,G,797,G1,elytra,f,4.62,120.29298,44.561,9.35132,25.87328,27.1669,13.34048,44.561,big,2,5,0,0,0,7,0.544165088,1.505598747,1.580876124,0.776299332,2.593060709,0,0.058191259,0,0,0,0,0,0,0,0
23/08/2018,2018,G,799,G2,elytra,m,4.6,119.3484,44.19,9.2806,25.6824,26.977,13.2184,44.19,big,3,14,0,0,0,17,1.321929745,3.658204048,3.842607023,1.882830436,6.294428748,0,0.142440116,0,0,0,0,0,0,0,0
23/08/2018,2018,G,800,G2,elytra,m,5.38,156.18702,58.659,12.03868,33.12672,34.3831,17.97952,58.659,big,2,17,0,0,0,19,1.464493784,4.029833465,4.182670878,2.187191228,7.135810645,0,0.121649033,0,0,0,0,0,0,0,0
23/08/2018,2018,G,802,G2,elytra,f,4.32,106.12428,38.996,8.29052,23.01008,24.3184,11.50928,38.996,big,5,17,0,0,0,22,1.718658916,4.770084282,5.041304403,2.385921111,8.084031289,0,0.207304116,0,0,0,0,0,0,0,0
